epoch,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,deflection
1567333259.409000,-0.042454,-0.135908,0.334360,-0.077334,0.002731,-0.118670,0.017344,0.001774,-0.108885,0.110257
1567333259.442000,-0.152546,0.053113,0.209906,-0.080529,0.001351,-0.109793,0.014742,0.001854,-0.112685,0.113646
1567333259.475000,0.017439,-0.061773,0.257760,-0.082737,0.001192,-0.102181,0.012052,0.001908,-0.116216,0.116840
1567333259.508000,0.086807,-0.112130,0.329548,-0.080996,-0.001692,-0.092596,0.009355,0.001913,-0.119466,0.119832
1567333259.541000,-0.013578,0.139067,0.095079,-0.079768,-0.001264,-0.085696,0.006706,0.001877,-0.122446,0.122630
1567333259.574000,0.043825,-0.104970,0.315251,-0.079249,-0.000717,-0.079032,0.004087,0.001857,-0.125205,0.125272
1567333259.607000,-0.006351,-0.052455,0.257802,-0.078612,-0.003331,-0.069683,0.001488,0.001803,-0.127702,0.127711
1567333259.640000,-0.066137,0.148535,0.166917,-0.079789,-0.001763,-0.062782,-0.001120,0.001732,-0.129934,0.129939
1567333259.673000,0.113358,-0.145810,0.478012,-0.078993,-0.001735,-0.052248,-0.003735,0.001688,-0.131880,0.131933
1567333259.706000,0.055925,-0.038178,0.394297,-0.076182,-0.004788,-0.037961,-0.006289,0.001593,-0.133419,0.133568
1567333259.739000,0.036836,0.098187,0.214874,-0.074636,-0.003816,-0.028016,-0.008772,0.001464,-0.134561,0.134847
1567333259.772000,-0.001376,0.086178,0.157451,-0.074035,-0.000792,-0.021979,-0.011219,0.001402,-0.135442,0.135906
1567333259.805000,0.001011,-0.040764,0.324998,-0.074026,-0.000062,-0.014123,-0.013655,0.001401,-0.136096,0.136779
1567333259.838000,0.084794,-0.143679,0.406448,-0.072596,-0.003124,-0.002159,-0.016068,0.001362,-0.136425,0.137368
1567333259.871000,0.046582,0.160186,0.262939,-0.070415,-0.002871,0.008783,-0.018422,0.001277,-0.136379,0.137618
1567333259.904000,0.163806,-0.079138,0.356363,-0.066930,-0.001553,0.018900,-0.020682,0.001218,-0.135988,0.137552
1567333259.937000,0.156682,-0.210785,0.432926,-0.061630,-0.006357,0.031822,-0.022797,0.001101,-0.135219,0.137127
1567333259.970000,-0.017940,0.150451,0.100458,-0.059329,-0.007372,0.040524,-0.024786,0.000888,-0.134095,0.136367
1567333260.003000,0.175875,-0.165363,0.373261,-0.056712,-0.007639,0.048243,-0.026695,0.000654,-0.132703,0.135362
1567333260.036000,-0.048955,0.155178,0.225071,-0.054607,-0.007828,0.058020,-0.028526,0.000413,-0.131024,0.134094
1567333260.069000,0.018060,0.119247,0.273018,-0.055107,-0.003321,0.066145,-0.030330,0.000243,-0.129053,0.132569
1567333260.102000,0.142544,-0.124878,0.447770,-0.052448,-0.003435,0.077947,-0.032100,0.000146,-0.126754,0.130755
1567333260.135000,0.101884,0.095244,0.222905,-0.048406,-0.003946,0.088923,-0.033758,0.000038,-0.124081,0.128592
1567333260.168000,0.066030,-0.007664,0.254097,-0.045627,-0.002523,0.096707,-0.035305,-0.000054,-0.121101,0.126143
1567333260.201000,-0.003363,0.157445,0.065232,-0.044586,-0.000075,0.101892,-0.036789,-0.000083,-0.117909,0.123515
1567333260.234000,0.142698,-0.144144,0.409853,-0.042279,0.000122,0.109650,-0.038218,-0.000067,-0.114505,0.120715
1567333260.267000,0.080466,0.016161,0.311904,-0.038590,-0.002013,0.121480,-0.039548,-0.000084,-0.110780,0.117628
1567333260.300000,0.192990,0.008969,0.206703,-0.034072,-0.001622,0.129962,-0.040744,-0.000130,-0.106721,0.114234
1567333260.333000,0.209801,-0.110704,0.333726,-0.027420,-0.003324,0.138807,-0.041755,-0.000197,-0.102378,0.110566
1567333260.366000,0.025577,0.085495,0.089768,-0.023530,-0.003764,0.145725,-0.042593,-0.000299,-0.097776,0.106651
1567333260.399000,0.073477,-0.003089,0.233471,-0.021890,-0.002429,0.150993,-0.043340,-0.000387,-0.092975,0.102580
1567333260.432000,0.020860,0.020809,0.243119,-0.020329,-0.002161,0.158794,-0.044035,-0.000448,-0.087959,0.098366
1567333260.465000,0.150157,0.013622,0.274444,-0.017502,-0.001618,0.167275,-0.044658,-0.000495,-0.082675,0.093966
1567333260.498000,0.200413,-0.022298,0.233888,-0.011713,-0.001786,0.175608,-0.045139,-0.000537,-0.077116,0.089355
1567333260.531000,0.099942,0.075741,0.032997,-0.006752,-0.000930,0.179960,-0.045443,-0.000567,-0.071347,0.084591
1567333260.564000,0.174227,-0.161214,0.243693,-0.002224,-0.002366,0.184478,-0.045592,-0.000606,-0.065434,0.079751
1567333260.597000,-0.019602,0.118741,0.018977,0.000332,-0.003093,0.188768,-0.045624,-0.000682,-0.059375,0.074880
1567333260.630000,0.049879,0.023003,0.122000,0.000836,-0.000781,0.191055,-0.045606,-0.000731,-0.053209,0.070079
1567333260.663000,0.174376,-0.151677,0.277687,0.004541,-0.002931,0.197614,-0.045519,-0.000777,-0.046898,0.065356
1567333260.696000,-0.016998,0.154562,-0.011650,0.007142,-0.002910,0.201973,-0.045329,-0.000859,-0.040406,0.060724
1567333260.729000,-0.016945,0.154541,-0.011493,0.006587,0.002163,0.201564,-0.045106,-0.000856,-0.033850,0.056394
1567333260.762000,0.181693,-0.065639,0.204019,0.009310,0.003602,0.204717,-0.044847,-0.000747,-0.027248,0.052476
1567333260.795000,0.126733,0.003772,0.125136,0.014404,0.002554,0.210129,-0.044460,-0.000630,-0.020505,0.048961
1567333260.828000,0.088444,0.250194,-0.087608,0.017960,0.006716,0.210734,-0.043931,-0.000463,-0.013663,0.046006
1567333260.861000,0.265608,-0.163763,0.092014,0.023807,0.008114,0.210796,-0.043247,-0.000203,-0.006809,0.043780
1567333260.894000,0.129254,0.094625,-0.113668,0.030328,0.006944,0.210433,-0.042360,0.000060,0.000040,0.042360
1567333260.927000,-0.009452,0.025276,0.027707,0.032311,0.008894,0.209013,-0.041333,0.000336,0.006860,0.041898
1567333260.960000,0.083966,-0.204509,0.147507,0.033548,0.005907,0.211906,-0.040254,0.000595,0.013705,0.042523
1567333260.993000,0.021753,-0.053796,-0.015027,0.035299,0.001616,0.214099,-0.039125,0.000733,0.020634,0.044233
1567333261.026000,0.182151,-0.005953,0.006608,0.038671,0.000600,0.213971,-0.037913,0.000784,0.027599,0.046895
1567333261.059000,-0.037948,0.202230,-0.249189,0.041059,0.003809,0.209983,-0.036607,0.000872,0.034497,0.050300
1567333261.092000,0.079401,-0.185439,0.021335,0.041751,0.004056,0.206243,-0.035250,0.001016,0.041268,0.054273
1567333261.125000,-0.037825,-0.027464,-0.126886,0.042447,0.000513,0.204525,-0.033870,0.001105,0.047950,0.058707
1567333261.158000,-0.083168,0.154341,-0.148309,0.040460,0.002576,0.200012,-0.032513,0.001170,0.054532,0.063488
1567333261.191000,0.146566,-0.142319,0.050523,0.041517,0.002743,0.198429,-0.031171,0.001272,0.061013,0.068515
1567333261.224000,0.036598,0.132848,-0.332181,0.044551,0.002556,0.193817,-0.029763,0.001373,0.067395,0.073674
1567333261.257000,0.125117,0.061056,-0.233970,0.047231,0.005724,0.184515,-0.028260,0.001524,0.073548,0.078791
1567333261.290000,0.036724,0.015547,-0.233828,0.049914,0.006957,0.176839,-0.026670,0.001747,0.079423,0.083781
1567333261.323000,-0.104428,0.168722,-0.339013,0.048811,0.009965,0.167434,-0.025054,0.002039,0.085018,0.088633
1567333261.356000,0.029595,-0.073017,-0.061251,0.047591,0.011513,0.160880,-0.023476,0.002407,0.090352,0.093352
1567333261.389000,-0.068408,0.096929,-0.247739,0.046966,0.011875,0.155835,-0.021929,0.002806,0.095496,0.097982
1567333261.422000,0.127887,-0.135197,-0.099334,0.047963,0.011211,0.150165,-0.020377,0.003200,0.100466,0.102512
1567333261.455000,0.013114,0.192638,-0.412630,0.050307,0.012126,0.141778,-0.018770,0.003598,0.105206,0.106868
1567333261.488000,0.058583,-0.163932,-0.268940,0.051508,0.012567,0.130596,-0.017104,0.004018,0.109626,0.110952
1567333261.521000,0.051487,-0.013204,-0.225772,0.053343,0.009612,0.122499,-0.015389,0.004397,0.113730,0.114767
1567333261.554000,-0.051322,0.120854,-0.364423,0.053366,0.011355,0.112830,-0.013644,0.004755,0.117544,0.118333
1567333261.587000,0.164095,-0.154318,-0.098751,0.055248,0.010769,0.105260,-0.011867,0.005132,0.121075,0.121655
1567333261.620000,0.010977,-0.073018,-0.227802,0.058158,0.006985,0.099946,-0.010011,0.005437,0.124397,0.124799
1567333261.653000,0.066055,0.015540,-0.275559,0.059452,0.006003,0.091718,-0.008086,0.005662,0.127498,0.127754
1567333261.686000,0.159475,-0.221384,-0.112773,0.063197,0.002572,0.085389,-0.006078,0.005815,0.130361,0.130503
1567333261.719000,-0.043854,0.130386,-0.478767,0.065130,0.001037,0.075710,-0.003976,0.005886,0.132964,0.133023
1567333261.752000,-0.077333,-0.022689,-0.251365,0.063156,0.002780,0.063746,-0.001875,0.005960,0.135212,0.135225
1567333261.785000,-0.108361,0.199832,-0.490569,0.060119,0.005668,0.051590,0.000143,0.006109,0.137065,0.137065
1567333261.818000,0.085575,-0.087299,-0.222480,0.059771,0.007490,0.039911,0.002105,0.006337,0.138528,0.138544
1567333261.851000,0.092791,-0.233311,-0.162591,0.062743,0.002166,0.033646,0.004111,0.006506,0.139698,0.139758
1567333261.884000,-0.007671,0.120916,-0.432996,0.064177,0.000276,0.023908,0.006189,0.006556,0.140606,0.140742
1567333261.917000,0.045046,-0.199751,-0.119420,0.064824,-0.001059,0.014884,0.008302,0.006552,0.141209,0.141452
1567333261.950000,-0.055418,-0.027436,-0.258133,0.064685,-0.004843,0.008746,0.010423,0.006463,0.141564,0.141947
1567333261.983000,-0.139114,0.094572,-0.349092,0.061508,-0.003771,-0.001181,0.012490,0.006330,0.141657,0.142207
1567333262.016000,0.045205,-0.271497,-0.107318,0.059992,-0.006725,-0.008618,0.014480,0.006165,0.141467,0.142206
1567333262.049000,-0.139012,0.247780,-0.528478,0.058479,-0.007152,-0.019015,0.016420,0.005943,0.140986,0.141939
1567333262.082000,-0.079142,0.001354,-0.308289,0.054915,-0.003077,-0.032728,0.018276,0.005782,0.140110,0.141297
1567333262.115000,-0.148526,0.187991,-0.442224,0.051195,0.000011,-0.045018,0.020013,0.005738,0.138808,0.140243
1567333262.148000,-0.083854,-0.101582,-0.222046,0.047398,0.001401,-0.055884,0.021625,0.005768,0.137127,0.138822
1567333262.181000,-0.069394,0.044457,-0.301075,0.044907,0.000422,-0.064422,0.023135,0.005804,0.135129,0.137095
1567333262.214000,-0.100537,0.214327,-0.475723,0.042142,0.004656,-0.077146,0.024558,0.005893,0.132783,0.135035
1567333262.247000,0.076612,-0.245095,-0.119151,0.041787,0.004112,-0.086868,0.025930,0.006043,0.130070,0.132629
1567333262.280000,-0.088493,0.054029,-0.442185,0.041632,0.000924,-0.096038,0.027294,0.006131,0.127048,0.129947
1567333262.313000,-0.224768,0.233512,-0.401495,0.036504,0.005632,-0.109867,0.028571,0.006243,0.123650,0.126908
1567333262.346000,-0.083615,-0.280922,-0.035426,0.031458,0.004813,-0.116986,0.029681,0.006419,0.119909,0.123528
1567333262.379000,-0.179294,0.190507,-0.420747,0.027162,0.003285,-0.124424,0.030638,0.006556,0.115930,0.119910
1567333262.412000,-0.050011,-0.213797,-0.064200,0.023422,0.002864,-0.132338,0.031462,0.006660,0.111701,0.116047
1567333262.445000,0.064855,-0.127670,-0.193479,0.023711,-0.002807,-0.136503,0.032230,0.006662,0.107276,0.112013
1567333262.478000,0.000256,-0.185111,-0.037978,0.024829,-0.008004,-0.140238,0.033022,0.006485,0.102722,0.107900
1567333262.511000,-0.104943,-0.003171,-0.219830,0.023147,-0.011148,-0.144408,0.033805,0.006170,0.098041,0.103706
1567333262.544000,-0.167192,0.118852,-0.262922,0.018702,-0.009276,-0.152293,0.034487,0.005833,0.093164,0.099342
1567333262.577000,0.029060,-0.220920,-0.040454,0.016469,-0.010996,-0.157219,0.035061,0.005499,0.088078,0.094799
1567333262.610000,-0.136065,0.190695,-0.394621,0.014749,-0.011532,-0.164321,0.035569,0.005126,0.082795,0.090112
1567333262.643000,-0.136048,0.037643,-0.193735,0.010306,-0.007801,-0.173954,0.035977,0.004805,0.077239,0.085207
1567333262.676000,0.043428,-0.137080,-0.007073,0.008824,-0.009478,-0.177195,0.036287,0.004518,0.071472,0.080157
1567333262.709000,-0.207806,0.135773,-0.248867,0.006159,-0.009536,-0.181348,0.036530,0.004201,0.065586,0.075073
1567333262.742000,-0.064226,-0.151333,-0.026417,0.001718,-0.009829,-0.185822,0.036657,0.003878,0.059559,0.069936
1567333262.775000,-0.080889,0.085630,-0.138867,-0.000629,-0.010950,-0.188484,0.036672,0.003531,0.053417,0.064793
1567333262.808000,-0.109617,0.114300,-0.210721,-0.003725,-0.007687,-0.194190,0.036598,0.003218,0.047138,0.059677
1567333262.841000,-0.025865,-0.093761,0.023685,-0.005913,-0.007384,-0.197217,0.036438,0.002964,0.040717,0.054640
1567333262.874000,-0.231705,0.159875,-0.201354,-0.010115,-0.006330,-0.200092,0.036173,0.002731,0.034200,0.049781
1567333262.907000,-0.001937,-0.120067,0.037852,-0.013923,-0.005709,-0.202736,0.035776,0.002525,0.027593,0.045181
1567333262.940000,-0.217294,0.147987,-0.141688,-0.017492,-0.005284,-0.204399,0.035259,0.002336,0.020917,0.040997
1567333262.973000,-0.150320,0.045154,-0.010162,-0.023511,-0.002133,-0.206856,0.034585,0.002204,0.014175,0.037377
1567333263.006000,-0.049810,-0.177319,0.097433,-0.026766,-0.004349,-0.205372,0.033758,0.002088,0.007417,0.034563
1567333263.039000,-0.119251,0.081128,-0.156250,-0.029508,-0.005972,-0.206300,0.032833,0.001907,0.000670,0.032840
1567333263.072000,-0.037868,-0.150954,0.106877,-0.032054,-0.007159,-0.207077,0.031822,0.001679,-0.006105,0.032402
1567333263.105000,-0.061811,-0.055198,0.006274,-0.033652,-0.010595,-0.205174,0.030743,0.001375,-0.012860,0.033324
1567333263.138000,-0.162345,0.066840,-0.048827,-0.037304,-0.010438,-0.205844,0.029578,0.001015,-0.019594,0.035480
1567333263.171000,-0.028405,-0.232218,0.259702,-0.040406,-0.013201,-0.202335,0.028303,0.000611,-0.026281,0.038623
1567333263.204000,-0.152774,0.011915,0.147232,-0.043350,-0.016870,-0.195595,0.026929,0.000101,-0.032797,0.042436
1567333263.237000,0.076874,-0.258408,0.269140,-0.044558,-0.020971,-0.188702,0.025487,-0.000539,-0.039089,0.046664
1567333263.270000,-0.152822,0.215399,-0.108992,-0.045766,-0.021714,-0.186039,0.024006,-0.001259,-0.045222,0.051199
1567333263.303000,0.055248,-0.004713,0.094312,-0.047332,-0.018271,-0.186265,0.022480,-0.001936,-0.051315,0.056023
1567333263.336000,0.055219,-0.004664,0.094227,-0.045466,-0.018458,-0.183140,0.020960,-0.002560,-0.057361,0.061070
1567333263.369000,0.055188,-0.004614,0.094143,-0.043602,-0.018644,-0.180021,0.019502,-0.003191,-0.063303,0.066239
1567333263.402000,-0.085962,0.067222,0.106025,-0.044068,-0.017643,-0.176711,0.018068,-0.003809,-0.069139,0.071461
1567333263.435000,0.098270,-0.195937,0.352384,-0.043824,-0.019798,-0.169142,0.016631,-0.004447,-0.074796,0.076622
1567333263.468000,-0.004736,0.158332,0.017309,-0.042240,-0.020449,-0.163040,0.015225,-0.005133,-0.080227,0.081659
1567333263.501000,-0.019092,0.021975,0.199045,-0.042593,-0.017505,-0.159471,0.013840,-0.005781,-0.085500,0.086613
1567333263.534000,0.105315,-0.119186,0.306646,-0.041132,-0.019139,-0.151130,0.012474,-0.006409,-0.090576,0.091431
1567333263.567000,-0.086153,0.141726,0.055325,-0.040777,-0.018797,-0.145164,0.011139,-0.007059,-0.095417,0.096065
1567333263.600000,0.016676,-0.068767,0.268252,-0.041886,-0.017622,-0.139833,0.009792,-0.007685,-0.100072,0.100550
1567333263.633000,-0.012102,0.010234,0.299269,-0.041775,-0.018616,-0.130480,0.008429,-0.008309,-0.104486,0.104825
1567333263.666000,-0.038430,0.180143,0.162791,-0.042573,-0.015503,-0.122869,0.007056,-0.008898,-0.108621,0.108850
1567333263.699000,-0.036124,-0.068594,0.361409,-0.043769,-0.013689,-0.114235,0.005650,-0.009407,-0.112488,0.112630
1567333263.732000,-0.021757,0.161138,0.078915,-0.044690,-0.012189,-0.106988,0.004210,-0.009863,-0.116095,0.116171
1567333263.765000,0.011633,-0.130746,0.445036,-0.044824,-0.011713,-0.098362,0.002754,-0.010287,-0.119440,0.119472
1567333263.798000,-0.079326,0.127720,0.224821,-0.045910,-0.011788,-0.087331,0.001277,-0.010705,-0.122463,0.122469
1567333263.831000,-0.029169,0.058449,0.294100,-0.047669,-0.008741,-0.078792,-0.000245,-0.011075,-0.125163,0.125164
1567333263.864000,0.071296,-0.154488,0.368287,-0.046945,-0.010349,-0.067888,-0.001785,-0.011422,-0.127544,0.127557
1567333263.897000,-0.045949,0.190181,0.169656,-0.046498,-0.009783,-0.059039,-0.003304,-0.011787,-0.129601,0.129643
1567333263.930000,0.097565,-0.096893,0.277290,-0.045619,-0.008266,-0.051692,-0.004801,-0.012119,-0.131392,0.131479
1567333263.963000,0.150071,0.010849,0.200660,-0.041507,-0.009707,-0.043835,-0.006215,-0.012450,-0.132933,0.133078
1567333263.996000,-0.103587,0.130556,0.112070,-0.040714,-0.007394,-0.038706,-0.007548,-0.012767,-0.134261,0.134473
1567333264.029000,0.085427,-0.190055,0.509207,-0.040990,-0.008395,-0.028486,-0.008871,-0.013064,-0.135338,0.135628
1567333264.062000,0.023095,0.008597,0.360902,-0.039176,-0.011407,-0.014162,-0.010169,-0.013428,-0.136011,0.136390
1567333264.095000,0.101978,-0.031935,0.320180,-0.037090,-0.011810,-0.002957,-0.011402,-0.013849,-0.136264,0.136740
1567333264.128000,0.003851,0.147595,0.166979,-0.035323,-0.009918,0.005048,-0.012571,-0.014247,-0.136202,0.136781
1567333264.161000,0.020558,-0.101228,0.327300,-0.034901,-0.009169,0.013169,-0.013704,-0.014601,-0.135875,0.136565
1567333264.194000,0.053937,-0.098805,0.420646,-0.033653,-0.012484,0.025475,-0.014809,-0.014999,-0.135214,0.136022
1567333264.227000,0.022787,0.178892,0.226758,-0.032370,-0.011176,0.036123,-0.015872,-0.015431,-0.134174,0.135110
1567333264.260000,0.101667,-0.034038,0.391896,-0.030300,-0.008798,0.046296,-0.016879,-0.015802,-0.132793,0.133862
1567333264.293000,0.077675,0.164619,0.135842,-0.027325,-0.006654,0.054969,-0.017802,-0.016100,-0.131103,0.132306
1567333264.326000,0.044170,0.114481,0.102305,-0.025301,-0.002059,0.058863,-0.018643,-0.016287,-0.129207,0.130545
1567333264.359000,0.130208,-0.122375,0.320115,-0.022410,-0.002198,0.065799,-0.019403,-0.016402,-0.127133,0.128605
1567333264.392000,-0.044513,0.105016,0.226764,-0.020984,-0.002492,0.074789,-0.020091,-0.016524,-0.124799,0.126405
1567333264.425000,-0.015844,0.023792,0.348869,-0.021969,-0.000374,0.084253,-0.020772,-0.016617,-0.122161,0.123914
1567333264.458000,0.034301,0.167436,0.205315,-0.021655,0.002776,0.093365,-0.021463,-0.016623,-0.119219,0.121135
1567333264.491000,0.110826,-0.007147,0.382344,-0.019252,0.005417,0.103030,-0.022110,-0.016535,-0.115968,0.118056
1567333264.524000,0.096443,0.007246,0.155048,-0.015824,0.005416,0.111866,-0.022660,-0.016403,-0.112413,0.114674
1567333264.557000,0.058033,0.141279,0.097704,-0.013269,0.007866,0.116007,-0.023111,-0.016232,-0.108645,0.111076
1567333264.590000,0.096312,-0.138527,0.370455,-0.010716,0.007911,0.123703,-0.023478,-0.016020,-0.104684,0.107285
1567333264.623000,-0.049775,-0.018811,0.317824,-0.009944,0.005316,0.135033,-0.023790,-0.015851,-0.100410,0.103190
1567333264.656000,-0.011496,0.167885,0.203022,-0.010951,0.007779,0.143601,-0.024106,-0.015685,-0.095809,0.098795
1567333264.689000,0.127203,-0.033075,0.305930,-0.009040,0.010007,0.151974,-0.024407,-0.015441,-0.090930,0.094148
1567333264.722000,0.148614,0.163232,0.042759,-0.004487,0.012161,0.157705,-0.024601,-0.015126,-0.085819,0.089275
1567333264.755000,0.036165,-0.095098,0.255800,-0.001437,0.013292,0.162611,-0.024670,-0.014757,-0.080533,0.084227
1567333264.788000,0.019331,-0.018432,0.188864,-0.000522,0.011427,0.169929,-0.024673,-0.014400,-0.075047,0.078999
1567333264.821000,0.016815,0.208962,0.018961,0.000073,0.014581,0.173341,-0.024652,-0.014023,-0.069385,0.073635
1567333264.854000,0.136392,0.000843,0.246326,0.002599,0.018054,0.177703,-0.024579,-0.013536,-0.063596,0.068180
1567333264.887000,0.102887,0.053580,0.019057,0.006544,0.018965,0.182068,-0.024399,-0.012977,-0.057663,0.062613
1567333264.920000,0.203341,-0.135416,0.205826,0.011593,0.017629,0.185768,-0.024071,-0.012426,-0.051598,0.056937
1567333264.953000,0.097954,0.022546,-0.052625,0.016560,0.015783,0.188286,-0.023578,-0.011928,-0.045431,0.051185
1567333264.986000,-0.040873,-0.041906,0.136500,0.017496,0.015481,0.189663,-0.022987,-0.011465,-0.039201,0.045444
1567333265.019000,0.033202,-0.087334,0.170092,0.017363,0.013367,0.194718,-0.022384,-0.011042,-0.032865,0.039763
1567333265.052000,0.025981,0.161633,0.019321,0.018332,0.014614,0.197841,-0.021766,-0.010633,-0.026394,0.034211
1567333265.085000,0.171842,-0.070417,0.084002,0.021589,0.016141,0.199545,-0.021079,-0.010179,-0.019844,0.028950
1567333265.118000,0.061749,0.094703,-0.148066,0.025434,0.016566,0.198491,-0.020275,-0.009693,-0.013284,0.024239
1567333265.151000,0.040113,0.145084,-0.143205,0.027105,0.020548,0.193689,-0.019380,-0.009134,-0.006820,0.020545
1567333265.184000,-0.055661,0.078177,-0.044985,0.026839,0.024258,0.190591,-0.018462,-0.008448,-0.000487,0.018469
1567333265.217000,-0.077198,0.061480,-0.049735,0.024636,0.026591,0.189037,-0.017585,-0.007662,0.005770,0.018508
1567333265.250000,0.138096,-0.184890,0.072315,0.025629,0.024585,0.189422,-0.016728,-0.006871,0.012007,0.020591
1567333265.283000,0.092533,0.181263,-0.214770,0.029422,0.024557,0.187085,-0.015793,-0.006113,0.018212,0.024106
1567333265.316000,0.044617,0.076009,-0.078306,0.031673,0.028835,0.182266,-0.014758,-0.005285,0.024299,0.028430
1567333265.349000,0.025435,0.073725,-0.106987,0.032815,0.031341,0.179227,-0.013667,-0.004345,0.030257,0.033201
1567333265.382000,-0.022480,0.088111,-0.205002,0.032850,0.034048,0.174100,-0.012556,-0.003319,0.036081,0.038203
1567333265.415000,0.080334,-0.120017,0.027171,0.033790,0.033559,0.171189,-0.011430,-0.002255,0.041773,0.043308
1567333265.448000,-0.034560,0.030875,-0.066140,0.034530,0.032128,0.170571,-0.010277,-0.001223,0.047407,0.048508
1567333265.481000,0.058742,-0.060065,-0.080412,0.034913,0.031687,0.168180,-0.009105,-0.000222,0.052991,0.053768
1567333265.514000,0.044269,-0.150909,-0.008583,0.036596,0.028249,0.166741,-0.007899,0.000716,0.058514,0.059045
1567333265.547000,-0.010803,-0.102989,-0.034921,0.037131,0.024104,0.166055,-0.006657,0.001529,0.064002,0.064348
1567333265.580000,0.015422,-0.100475,-0.058809,0.037190,0.020793,0.164542,-0.005405,0.002220,0.069455,0.069665
1567333265.613000,-0.106628,0.126903,-0.264516,0.035667,0.021276,0.159242,-0.004177,0.002864,0.074797,0.074913
1567333265.646000,0.005798,-0.186556,-0.020394,0.033985,0.020341,0.154579,-0.003003,0.003502,0.079975,0.080031
1567333265.679000,-0.032601,-0.076369,-0.118526,0.033524,0.016053,0.152325,-0.001864,0.004054,0.085040,0.085060
1567333265.712000,-0.042169,0.139042,-0.307472,0.032271,0.017138,0.145337,-0.000754,0.004554,0.089953,0.089957
1567333265.745000,0.122823,-0.282099,-0.046688,0.033582,0.014831,0.139535,0.000357,0.005034,0.094657,0.094658
1567333265.778000,-0.042278,0.019510,-0.355281,0.034891,0.010553,0.132946,0.001510,0.005406,0.099158,0.099170
1567333265.811000,-0.039978,-0.052223,-0.139908,0.033513,0.010069,0.124820,0.002663,0.005701,0.103417,0.103452
1567333265.844000,0.079609,-0.183777,-0.101647,0.034145,0.006233,0.120880,0.003803,0.005925,0.107479,0.107546
1567333265.877000,-0.032926,0.136851,-0.434277,0.034894,0.005517,0.112084,0.004965,0.006075,0.111332,0.111443
1567333265.910000,0.000559,-0.102384,-0.151837,0.034338,0.006146,0.102461,0.006131,0.006224,0.114882,0.115046
1567333265.943000,-0.009104,-0.131071,-0.147126,0.034174,0.002356,0.097577,0.007284,0.006322,0.118195,0.118419
1567333265.976000,-0.009157,-0.131027,-0.147126,0.033850,-0.001906,0.092771,0.008429,0.006288,0.121350,0.121642
1567333266.009000,-0.138362,0.230390,-0.458197,0.031393,-0.000203,0.082834,0.009528,0.006213,0.124262,0.124627
1567333266.042000,0.019473,-0.080636,-0.173420,0.029407,0.002334,0.072463,0.010553,0.006208,0.126842,0.127280
1567333266.075000,-0.083451,0.194577,-0.532356,0.028328,0.004280,0.060868,0.011527,0.006279,0.129060,0.129574
1567333266.108000,-0.133713,0.098901,-0.427049,0.024720,0.009190,0.045089,0.012424,0.006464,0.130828,0.131417
1567333266.141000,-0.155339,0.177880,-0.415105,0.019926,0.013826,0.031245,0.013182,0.006808,0.132110,0.132766
1567333266.174000,0.038389,-0.044600,-0.283525,0.017970,0.016095,0.019768,0.013828,0.007266,0.132975,0.133692
1567333266.207000,0.083841,-0.063692,-0.262077,0.019962,0.014379,0.010817,0.014475,0.007735,0.133505,0.134287
1567333266.240000,-0.086060,0.192290,-0.506199,0.019899,0.016572,-0.001809,0.015153,0.008213,0.133681,0.134537
1567333266.273000,-0.009619,-0.252709,-0.063564,0.018293,0.015648,-0.011161,0.015803,0.008713,0.133495,0.134428
1567333266.306000,-0.112541,-0.032525,-0.269350,0.016251,0.011016,-0.016604,0.016393,0.009123,0.133068,0.134074
1567333266.339000,-0.091017,0.039283,-0.259786,0.012865,0.011202,-0.025287,0.016893,0.009461,0.132409,0.133482
1567333266.372000,0.109872,-0.171245,-0.082826,0.013148,0.009100,-0.030892,0.017341,0.009768,0.131515,0.132654
1567333266.405000,-0.182024,0.063250,-0.396302,0.011929,0.007395,-0.038751,0.017774,0.010014,0.130402,0.131607
1567333266.438000,-0.062432,-0.058826,-0.152273,0.007867,0.007545,-0.047757,0.018119,0.010236,0.129011,0.130277
1567333266.471000,0.052355,-0.214346,-0.128408,0.007672,0.003116,-0.052345,0.018394,0.010388,0.127398,0.128719
1567333266.504000,-0.029090,-0.211882,-0.097388,0.008026,-0.003838,-0.056028,0.018670,0.010354,0.125650,0.127030
1567333266.537000,-0.062579,0.039374,-0.308008,0.006484,-0.006605,-0.062676,0.018927,0.010162,0.123733,0.125173
1567333266.570000,-0.096166,0.223648,-0.444493,0.003834,-0.002186,-0.075053,0.019115,0.009997,0.121504,0.122998
1567333266.603000,0.102370,-0.202348,-0.133505,0.003906,-0.001754,-0.084553,0.019260,0.009915,0.118915,0.120464
1567333266.636000,-0.146473,0.127943,-0.439849,0.003147,-0.002900,-0.093977,0.019393,0.009822,0.116015,0.117625
1567333266.669000,-0.158485,0.082441,-0.356186,-0.001917,0.000653,-0.107079,0.019429,0.009770,0.112745,0.114407
1567333266.702000,-0.050855,-0.190382,-0.112285,-0.005403,-0.001046,-0.114778,0.019324,0.009751,0.109133,0.110830
1567333266.735000,-0.086795,0.194917,-0.440116,-0.007707,-0.000889,-0.123864,0.019123,0.009708,0.105245,0.106968
